GT,Features1,Features2
7,-35.089684,0.08232725
1,-46.81212,28.006535
5,-4.3529787,-46.53113
8,54.748028,-34.87352
7,-41.68595,-2.1858375
5,-9.872299,-56.766514
9,-28.818848,57.062847
5,-14.516241,-67.86667
6,12.161666,-37.58861
0,-57.33495,-53.223034
6,22.009592,-49.313396
5,-13.362834,-70.42293
5,-6.466519,-34.607044
3,35.699017,38.50275
8,53.326683,-32.12424
5,-15.378456,-71.218666
9,-24.193604,63.458195
9,-21.908772,51.54211
7,-47.42867,-10.286422
7,-48.00095,-7.7529707
9,-25.035046,51.301662
4,18.858515,69.54631
3,56.060257,52.502487
8,62.414497,-37.76668
3,40.525234,35.312057
9,-30.080057,63.86641
3,54.2423,45.280655
6,13.759587,-32.973198
7,-59.912468,-8.726675
9,-26.588848,55.121708
1,-39.0537,22.587664
0,-42.9441,-38.10294
7,-31.275932,-0.29100245
0,-38.012432,-29.95014
3,38.852276,32.43546
6,22.29399,-53.073574
0,-47.30743,-44.07752
3,52.62619,45.426502
7,-46.8934,-11.380529
0,-39.071327,-33.178932
3,39.703876,40.172108
5,-17.940859,-67.63362
4,3.6784904,44.974808
8,53.768158,-31.272203
7,-51.88332,-8.165767
9,-25.385054,63.603367
7,-45.673473,-8.322983
1,-57.230434,31.641474
9,-6.462933,17.537558
8,68.12218,-38.18358
5,-4.2780843,-41.99939
1,-52.731514,31.442999
1,-50.63027,28.065828
0,-43.966187,-42.16652
1,-60.81161,30.827658
0,-21.772114,-21.424856
2,56.534794,7.082141
1,-41.388702,21.091024
5,-12.893395,-54.43226
2,70.140945,6.672249
2,72.0978,8.394743
3,40.93526,36.46582
9,-24.538284,54.203476
4,15.744234,72.08957
6,26.556976,-69.24249
5,-3.561161,-17.640463
7,-43.033783,-5.218459
6,35.13133,-76.74232
4,22.73594,83.90518
7,-39.766445,-3.5285804
7,-51.993664,-10.616593
8,26.246346,-14.774169
6,23.449192,-62.683186
0,-34.943195,-32.6175
4,22.151358,63.21491
1,-39.792805,24.025404
1,-58.38313,30.481
2,65.80162,8.074867
2,35.52373,3.6403728
3,40.62393,36.933056
2,63.110638,7.763105
4,13.3394575,72.731476
8,21.49377,-12.253928
5,-5.1356726,-38.406315
4,11.367535,36.947086
6,28.077969,-84.939926
8,40.16788,-29.643085
7,-48.98914,-9.461388
6,28.658264,-69.511665
8,37.22113,-24.605211
4,13.211175,57.276424
9,-8.79312,22.534283
2,46.108215,6.8688607
0,-18.317793,-16.457993
2,63.644802,6.377707
1,-44.852516,26.139956
7,-40.804745,-6.5053477
2,41.48907,8.554501
4,19.506344,64.427536
3,44.662155,37.179695
3,47.02614,49.788006
4,8.800673,66.13309
3,53.994644,53.69446
6,29.774097,-72.59443
4,23.03641,63.69459
7,-25.326363,-1.329693
5,-8.991797,-44.621384
8,27.037226,-11.152487
0,-44.721645,-40.895393
8,45.607903,-27.73812
6,25.969635,-54.462246
2,48.539074,1.0758822
7,-67.827324,-16.103086
6,27.93893,-82.212395
7,-58.870106,-8.388901
9,-24.265854,53.792763
4,16.601103,66.88435
6,27.330317,-59.92438
3,45.439137,41.625748
1,-56.388454,31.736082
9,-28.311611,63.744595
9,-24.325493,58.43819
9,-24.23271,53.58148
9,-19.815643,51.520973
5,-17.715616,-75.306305
9,-18.856976,45.725025
1,-50.505352,29.916262
4,20.905449,81.62371
0,-41.87781,-39.48137
4,24.321516,85.02179
8,36.99618,-22.235064
3,36.55296,30.226515
3,38.579376,38.62738
8,35.013676,-16.139645
0,-41.12034,-35.47398
1,-45.979717,26.467384
6,26.394772,-64.414
4,14.107474,60.24119
8,43.886578,-29.97217
1,-45.212368,22.816433
0,-44.476406,-44.603203
2,60.30003,10.952082
6,26.955992,-66.994446
5,-9.071798,-41.138996
3,45.224697,39.68787
0,-37.421,-37.99341
1,-54.204605,30.370646
9,-14.885833,36.211742
1,-46.909794,23.836977
4,14.774938,63.7236
4,2.953483,32.8027
9,-19.986229,48.24777
9,-23.939102,61.293827
1,-48.76563,28.682589
5,-6.8877993,-34.397434
7,-50.713333,-8.403412
8,25.451706,-15.4494
4,21.937855,85.76349
8,25.305859,-10.823264
4,9.835766,58.40456
7,-43.31728,-7.424061
1,-50.553547,30.027678
8,28.671484,-21.742485
8,49.530643,-30.459673
9,-10.415265,22.119978
7,-56.076042,-10.459605
8,46.68356,-31.921888
6,32.932343,-76.77797
6,15.28,-36.261
0,-43.587543,-43.801815
8,47.161747,-33.404305
8,47.057606,-29.740534
8,23.492786,-13.174648
1,-46.905884,25.845015
0,-51.842197,-45.435154
8,42.715984,-24.701267
0,-35.81321,-36.380455
2,51.69764,3.288908
6,17.2636,-45.43235
6,35.61793,-80.24825
3,45.908432,43.092896
2,61.205296,8.174041
4,7.9391403,51.516193
0,-42.508705,-40.534344
8,53.446796,-34.137646
9,-17.942266,42.440144
1,-48.480198,25.421429
1,-47.67982,27.270813
9,-11.844411,25.237953
2,67.11932,9.7253895
6,20.273008,-58.5643
5,-6.236139,-33.26406
3,50.0684,51.36599
4,13.172301,60.38995
9,-28.00145,61.170628
5,-3.844235,-29.721313
1,-61.381283,34.27642
6,25.079737,-64.61847
0,-38.7152,-37.553818
7,-40.966164,-7.252934
9,-16.889431,33.129932
3,28.438602,24.452845
8,46.486042,-27.7526
0,-26.77686,-25.485016
9,-20.27796,45.408627
2,61.058426,6.8669868
4,9.451264,66.85153
2,61.79443,9.896213
0,-46.37718,-45.416668
2,62.469425,9.23272
4,7.483529,60.983818
7,-39.993065,-6.296019
6,25.829884,-61.458946
5,-7.259738,-36.23823
2,52.996075,9.535956
0,-29.632866,-29.465263
0,-52.572308,-50.992634
3,42.371216,41.088627
0,-60.66704,-52.998383
5,-7.3871703,-30.906673
7,-49.172997,-6.8553295
2,58.316536,6.3001857
6,19.990416,-59.239788
1,-45.83594,26.184813
5,-5.487753,-28.821005
4,17.98459,80.31324
8,20.670965,-12.222446
4,7.5584183,64.348465
4,20.309631,66.20927
3,24.57196,21.72692
2,69.874466,12.821731
0,-44.565113,-40.89357
0,-44.244198,-37.780476
0,-39.504093,-43.30909
0,-43.480675,-40.071213
8,31.666868,-17.982265
4,23.202847,69.251366
5,-8.751302,-38.65219
1,-53.69425,28.3728
4,12.063111,70.82641
3,29.885519,25.185125
7,-50.61932,-10.107922
4,5.8262463,50.597668
9,-19.220852,49.80245
2,62.11505,6.873858
7,-46.235565,-8.653071
3,31.937733,34.255444
8,66.423355,-41.153675
8,28.26131,-19.601332
8,54.62943,-32.292355
3,32.27422,26.327421
7,-44.97755,-9.258254
7,-29.642818,-2.840764
9,-23.352657,47.56943
9,-23.413471,43.401638
6,31.453966,-67.69287
2,91.62633,9.25434
3,39.03222,39.186584
8,40.706364,-21.92683
1,-49.226574,29.419703
5,-17.30391,-60.516277
7,-39.124187,-5.7379675
1,-49.011547,28.700857
9,-23.146378,55.011265
5,-10.791533,-53.66411
6,30.207924,-81.69762
1,-50.502956,30.351892
3,38.22263,33.89374
1,-60.28855,32.971195
3,36.654457,35.81271
5,-16.517536,-61.4832
1,-43.328827,28.441206
6,14.579,-45.761482
0,-31.951452,-31.774061
5,-14.431753,-49.133278
2,49.8017,2.5815504
7,-40.57831,-7.2590833
6,30.84153,-69.988235
3,58.695717,53.257996
0,-29.407055,-26.115866
5,-15.610173,-69.12513
5,-5.6601315,-21.05181
9,-11.833438,56.836864
6,28.064894,-66.79797
3,47.828873,43.549282
8,58.996788,-34.062935
5,-16.692272,-68.48534
7,-32.05603,-3.187963
4,17.412806,82.86353
3,24.47555,29.391544
6,21.128746,-41.760303
5,-5.037314,-25.271662
1,-57.038914,30.217693
8,51.57009,-25.353128
6,34.348766,-94.858154
3,22.750687,19.77309
7,-41.68703,-12.261117
0,-46.494724,-46.193546
3,64.15034,59.31861
1,-50.708576,28.536947
5,-9.11719,-54.329216
2,49.92325,8.078166
7,-59.24683,-11.339313
3,60.040535,56.20969
0,-34.02934,-35.011135
4,18.96084,68.14057
6,12.821765,-31.20693
5,-14.536152,-69.187706
7,-40.50663,-3.5078106
6,30.084312,-83.48983
3,39.838955,35.91851
7,-60.15853,-7.0151753
6,19.385061,-50.841225
8,50.74628,-31.622795
8,35.358105,-18.995937
9,-15.796346,40.281307
8,47.402058,-32.62602
0,-41.87229,-43.00721
8,37.41785,-25.316353
1,-53.58813,28.263376
1,-53.491405,30.46152
2,78.05092,11.684343
6,32.683212,-85.36654
3,57.622692,55.46293
8,33.766068,-17.688772
4,17.398691,66.87573
4,14.431691,64.74939
5,-15.275624,-66.89233
4,18.505732,73.0773
6,30.916096,-88.48705
9,-21.707397,59.796032
7,-50.6931,-9.023449
9,-11.171939,29.788374
8,53.07128,-30.652771
2,50.866993,9.371315
9,-29.762587,61.664654
1,-43.673862,24.761812
0,-46.75311,-44.364456
1,-46.724888,25.735598
1,-57.948887,29.185701
4,4.536687,82.842995
2,62.841213,8.662563
8,25.015993,-17.861734
3,60.831802,60.51807
9,-7.45713,13.874257
4,14.576922,60.58943
5,-8.25661,-44.474236
5,-14.732498,-63.741634
3,42.511658,40.37161
6,35.669003,-91.81535
6,26.460857,-59.12674
7,-56.745766,-8.727533
5,-13.225081,-61.567284
8,60.561665,-42.16509
7,-54.47533,-11.913452
9,-27.234512,64.761566
5,-3.3779044,-21.025318
0,-54.69949,-47.94766
0,-48.74138,-46.633083
8,45.811726,-27.858677
2,35.352802,1.5727801
7,-52.386032,-9.667109
4,9.960969,47.15636
8,44.794548,-32.677677
4,23.44513,84.47162
9,-22.377987,52.895416
9,-7.683485,28.830744
9,-23.874971,53.006496
2,70.01127,13.916968
0,-52.125492,-52.90455
5,-11.744842,-54.02248
1,-56.847992,30.000437
6,22.665522,-52.629765
4,14.025353,55.123062
0,-35.07658,-35.96204
5,-9.147063,-52.962006
6,32.783943,-86.423256
1,-57.19675,31.229681
7,-58.732876,-11.021747
6,34.53092,-89.3911
4,18.60262,73.26602
7,-47.462387,-7.474231
0,-41.195366,-42.59524
3,50.4794,48.76572
1,-58.110474,32.35533
2,72.50871,5.7471237
9,-9.157929,18.771624
9,-24.942623,57.616856
2,37.91389,4.3265038
0,-52.029903,-47.731636
5,-13.464779,-58.83055
5,-10.419858,-58.42706
0,-45.636223,-40.654926
6,31.797907,-82.91321
7,-50.455242,-6.692215
7,-55.015385,-4.7715883
3,34.03739,32.65056
3,48.47408,47.675446
1,-48.361813,29.953594
9,-15.674782,30.663902
7,-42.10203,-5.266757
9,-26.167377,52.617157
9,-19.427227,47.56986
3,45.11092,38.58182
8,59.059525,-40.039898
8,62.198597,-34.414253
7,-57.66364,-9.687862
1,-51.500217,27.63023
9,-19.791847,40.7101
2,85.518875,8.436272
3,49.965557,51.99548
9,-21.119139,47.048534
4,23.224714,74.78879
6,30.809505,-85.70924
2,42.293453,6.1383305
7,-41.75947,-6.2793665
3,44.044567,41.537106
5,-12.339555,-56.5704
3,43.423286,34.378815
6,33.707695,-89.41538
8,42.231983,-24.041002
3,47.61622,42.93252
1,-21.764057,11.142023
5,-10.46765,-51.825474
4,16.016,44.73425
0,-54.15272,-55.790627
3,48.736652,50.223667
5,-14.768352,-64.22346
3,26.09443,24.42151
4,14.90186,68.8643
5,-7.4695277,-40.861137
0,-51.801548,-47.72315
8,52.533276,-33.595276
3,26.91741,25.578695
7,-37.286835,-5.3867874
4,25.597843,70.80844
9,-28.5489,63.626957
7,-64.68997,-8.912612
5,-4.4486647,-41.420193
7,-41.123463,-5.2078686
1,-52.60238,26.950693
9,-20.678516,51.63492
0,-31.658005,-25.493608
4,16.772738,50.937576
0,-45.47076,-40.333282
3,41.7995,40.033978
5,-14.338531,-66.24545
7,-47.230946,-6.3791156
7,-29.545359,-1.8851889
6,34.328144,-90.65196
4,20.187891,59.69881
2,62.023476,11.488192
6,29.953766,-80.15978
1,-51.234604,30.930899
5,-7.265047,-24.528093
5,-12.762782,-58.512794
6,27.911905,-65.57558
5,-11.957798,-51.978447
2,30.54972,2.1392615
0,-55.38309,-54.93334
5,-5.215193,-37.25501
5,-16.940145,-72.600204
5,-9.046549,-56.09493
0,-52.546413,-46.886898
2,66.69766,7.0097175
6,32.32017,-77.39807
3,27.08896,23.724272
7,-56.915714,-4.9737186
7,-41.00857,-6.289557
0,-53.40495,-45.87808
7,-35.579803,-0.17151898
2,81.8302,11.509998
1,-53.79495,30.2591
9,-19.687534,47.32486
0,-54.11289,-50.519
3,55.935143,53.86364
4,24.321453,87.5073
4,20.871326,72.19696
3,47.32944,49.616898
4,21.564117,65.59533
7,-39.503227,-6.322748
8,55.816105,-38.15355
4,23.397701,85.66321
1,-56.920757,29.96869
3,42.770092,40.334057
2,91.40687,9.252495
7,-41.338306,-5.4831724
2,78.364586,6.653369
6,31.240314,-76.8318
3,57.677174,53.198032
9,-16.586094,54.348057
1,-55.173397,31.229101
8,34.75117,-21.444727
3,48.50063,46.125114
6,30.820414,-73.92866
6,33.074574,-85.69668
4,8.904964,34.249912
7,-56.105335,-7.391523
8,47.657322,-34.953648
3,53.79457,48.03827
4,17.206028,65.02098
9,-25.331453,51.495747
2,55.8577,7.5379353
6,35.396034,-80.69364
2,61.285515,9.446379
5,-11.7482195,-61.862442
4,16.13309,68.02377
1,-53.164337,30.639086
6,27.586966,-69.2171
9,-28.616917,58.88486
5,-7.1048994,-31.440363
8,55.903538,-33.214035
3,31.859333,27.278378
1,-53.668728,30.639074
3,36.383427,34.086292
1,-51.254406,27.73868
4,16.142937,62.308205
5,-18.396217,-81.30457
3,49.60301,47.736103
0,-46.34818,-48.545143
8,43.95348,-28.489637
2,74.19503,13.094709
9,-8.003926,53.12254
7,-50.31801,-7.086113
2,86.11084,11.480254
8,60.69016,-41.63543
3,29.633059,28.798988
6,33.61519,-92.31262
4,18.437464,57.327118
6,37.868362,-97.75109
9,-25.495096,46.49791
8,64.70728,-43.360382
5,-10.720791,-49.14132
4,17.345856,65.507774
2,82.35599,11.514479
4,18.540857,71.17579
6,36.078346,-84.86327
2,80.521194,8.139794
0,-52.758686,-51.892933
2,85.74168,7.7469683
1,-52.80409,31.718128
8,66.644264,-44.31937
4,15.964029,83.606
0,-50.70084,-52.659706
9,-20.719482,46.830734
0,-43.120373,-41.589596
6,25.782965,-75.230774
1,-50.810444,28.374731
2,81.03651,10.335926
2,78.90262,12.34727
3,30.009918,23.399778
3,54.89417,50.077038
1,-51.05338,30.163294
8,45.94939,-32.1603
5,-14.089909,-77.22111
9,-22.666138,50.923153
8,27.154669,-18.403057
0,-47.270725,-45.739788
3,26.34311,23.726982
1,-51.656902,32.114895
3,51.02403,47.97765
2,85.65302,10.690962
1,-50.69019,28.375433
4,17.046333,60.954494
3,50.629894,41.57815
5,-15.118003,-65.97935
5,-4.31825,-14.011723
6,35.202408,-83.18891
1,-54.270367,31.554445
7,-44.21719,-5.1593604
9,-28.738972,54.155037
8,69.49251,-44.169827
1,-41.468174,26.740194
9,-17.064428,40.564297
6,27.54839,-67.19882
0,-24.050238,-28.867836
5,-10.693719,-48.377697
1,-56.993053,31.804964
8,55.3895,-37.315754
2,84.21099,9.932349
7,-62.319004,-7.966776
3,37.36326,33.153065
7,-37.417706,-5.587287
4,13.655168,58.058784
5,-17.653831,-61.9802
5,-15.125786,-62.72685
7,-51.587383,-2.7102785
6,29.262762,-78.05638
5,-13.627,-62.543003
7,-32.685352,-0.61061066
5,-10.210746,-63.36521
8,67.11957,-38.76529
2,47.45802,7.8812523
9,-15.646909,34.68618
7,-62.50983,-15.02684
3,41.127125,37.26018
6,17.559874,-47.107178
5,-14.098284,-70.85295
1,-50.992737,28.951221
3,45.813324,48.509445
1,-47.927517,29.228834
2,79.399,9.891034
0,-32.983242,-33.19313
9,-24.879341,55.740257
7,-65.76619,-13.948766
3,45.236652,44.22763
5,-1.6005836,-18.356195
2,65.59614,5.5057516
8,56.1965,-39.791668
1,-53.443417,32.65596
7,-33.94429,-4.2191505
4,16.102142,55.230663
4,14.233596,76.64087
5,-12.420909,-55.579456
9,-20.44711,45.78063
5,-7.4231825,-41.3068
7,-49.217873,-8.772068
2,57.570145,5.6131086
7,-22.15092,1.6470085
3,32.3076,27.880798
8,61.069935,-40.256203
2,78.03966,10.307286
8,49.826015,-31.495453
1,-43.245182,25.541098
4,17.573195,88.16946
3,44.1071,42.81276
7,-53.940296,-8.378893
9,-16.377108,42.021923
7,-24.461971,-3.912764
7,-35.41962,-2.109878
9,-20.002937,40.463696
2,72.11764,7.48783
4,16.477682,84.323395
1,-27.286648,17.467722
8,11.784532,-8.812084
2,79.25254,9.634067
4,11.497876,68.32564
8,53.94977,-34.561108
7,-33.542377,-8.233824
9,-22.504536,50.954525
2,23.560848,2.4566762
1,-50.208813,30.151415
9,-12.120156,26.095577
8,57.37971,-34.50578
9,-6.312373,14.411854
8,46.37456,-25.385458
4,16.058453,82.24194
7,-37.623707,-2.7735848
7,-39.135685,-1.4662899
8,52.473293,-37.887917
6,17.772675,-43.84731
1,-46.15591,27.053267
2,97.23865,12.046844
0,-41.615814,-42.423344
9,-21.909292,53.148594
0,-51.445347,-46.973465
2,73.09249,10.5252495
6,30.268324,-83.320625
4,10.194506,46.959457
7,-36.798058,-3.7595325
5,-5.869414,-46.449398
7,-42.40818,-5.741615
1,-58.923527,30.359581
7,-48.09852,-7.0860343
7,-53.84016,-6.930515
5,-16.141596,-71.36214
1,-59.223377,31.967196
6,20.522543,-61.4367
5,-7.7779465,-50.12506
1,-48.17392,30.099539
9,-12.755761,28.931719
5,-14.436966,-63.737022
2,44.55715,4.0301394
7,-28.201174,0.73642284
4,18.361965,74.93077
1,-43.818283,26.66493
0,-31.449726,-27.678421
2,78.983345,7.3692417
8,50.97736,-33.691116
5,-14.877016,-59.78042
5,-5.6701717,-45.069366
0,-42.516354,-39.21285
6,18.634861,-43.570854
7,-36.64615,1.8500314
7,-35.52707,-3.6656125
9,-21.807896,49.941517
3,37.438976,31.826527
9,-21.105112,49.102867
3,46.77473,47.761387
0,-41.75354,-34.93118
1,-42.565746,25.831219
3,52.493652,49.215424
0,-45.66781,-43.89683
8,60.45075,-38.83401
4,13.597672,62.675625
4,19.943014,64.701805
6,25.640078,-67.42026
8,38.44648,-26.684015
4,15.4803295,55.975296
4,21.556288,71.30085
6,29.00058,-71.38655
1,-50.52933,33.26322
4,16.257788,49.068634
8,56.92619,-36.205425
9,-10.925555,22.988503
6,31.366478,-86.32955
2,60.806293,4.321332
5,-16.071228,-68.75465
9,-8.910553,19.253477
9,-20.855711,45.13435
0,-46.188408,-39.448048
0,-48.295105,-45.132915
7,-53.028297,-6.8869524
0,-42.279545,-37.783386
6,10.549039,-33.49634
0,-43.678085,-43.146152
3,49.194435,45.247433
3,38.31898,38.118217
9,-22.109463,49.47954
7,-48.996185,-5.87514
2,37.79608,3.5926793
1,-43.92923,28.35565
8,38.88593,-21.194008
6,30.876856,-81.963005
6,22.28247,-46.805206
4,13.760215,39.29533
0,-24.284445,-23.43895
2,62.587997,6.0608063
0,-50.503292,-46.80766
6,25.482054,-76.97536
9,-20.352833,48.413464
6,24.573616,-70.23239
8,33.727882,-21.818846
0,-37.31638,-31.435888
6,27.293312,-77.790375
4,10.524018,43.73937
4,23.56884,79.15735
5,-12.839866,-53.42256
6,21.312263,-64.12494
4,12.06429,45.19565
2,54.22179,4.956906
1,-49.48045,29.67031
4,8.616094,31.15656
3,16.496946,15.303333
1,-54.941254,31.34484
8,61.139313,-44.740147
8,29.486496,-21.28813
6,33.828403,-89.78941
7,-50.74406,-6.031442
3,43.805126,41.88729
3,36.59192,35.320793
9,-9.394294,18.483328
5,-2.2214606,-41.09479
9,-20.744385,52.614834
5,-16.132797,-69.47095
5,-12.187637,-61.937504
3,42.640858,42.120037
9,-27.274427,54.419613
5,-14.983394,-70.41456
3,36.71961,40.33592
1,-21.316536,10.875885
7,-38.10101,-3.3577502
6,12.403339,-38.918648
6,21.905699,-59.67892
9,-17.958403,55.295048
2,38.78844,4.188028
5,-8.866469,-45.122845
2,98.92432,16.723232
9,-27.211758,67.44481
0,-34.33318,-32.067047
7,-63.900623,-5.4119906
0,-46.530483,-46.453186
7,-32.346764,-5.682171
1,-58.911964,29.635317
2,45.875343,7.41594
2,66.57565,6.469191
5,-4.434417,-21.0702
3,42.89947,44.2298
1,-39.24166,27.123804
4,19.76034,66.41939
3,36.983555,23.804567
5,-10.221821,-48.34534
9,-24.93161,54.217644
6,25.350285,-66.25728
6,25.218857,-62.69163
7,-41.105606,-7.152295
3,40.846516,40.88783
8,39.9986,-27.813253
0,-42.218567,-36.933662
9,-15.437997,41.264538
9,-28.672096,66.74292
0,-28.333866,-29.579449
6,29.751081,-58.804707
1,-49.463142,27.871714
9,-20.504456,43.142014
2,66.16164,6.999587
4,8.6527405,22.292974
3,36.43068,38.10644
5,-8.099356,-56.481888
4,28.541992,80.50707
0,-53.26878,-45.092934
5,-16.954664,-67.21909
8,53.63606,-32.765385
6,30.031256,-83.65021
1,-47.084793,27.173573
7,-34.67354,-4.78189
8,33.160004,-16.511398
8,44.7644,-30.928057
0,-47.606915,-46.14133
9,-23.513842,49.939964
4,23.701984,74.5399
0,-35.722454,-41.635128
3,37.406284,37.0601
1,-51.43406,29.049162
5,-8.278779,-28.198086
2,55.229908,7.5757527
2,85.23431,13.009105
3,58.929443,52.165707
7,-33.903767,-5.809981
4,23.539246,67.968765
4,2.6413841,32.839725
5,-14.440526,-50.231174
9,-19.670593,47.23663
9,-13.37486,34.005238
7,-47.766,-6.1908884
1,-48.637302,26.481533
7,-44.450848,-8.501036
3,38.174572,40.576958
4,21.730555,78.898575
5,-8.538658,-54.97983
1,-42.266766,24.095266
9,-17.88422,39.38015
4,23.580582,60.205074
4,15.812685,72.805016
2,53.363358,3.3807168
1,-55.616234,28.799528
8,54.701054,-34.746475
7,-50.563354,-12.235856
8,15.788837,-9.34906
7,-33.20556,-4.4317613
3,29.788897,28.205336
2,72.416626,9.514391
8,37.39568,-26.151527
1,-52.163387,29.130337
9,-6.723123,15.812447
4,21.188114,63.94005
7,-55.856472,-8.320458
8,55.76766,-37.111282
8,38.449654,-24.517683
3,45.711544,43.301888
2,37.28222,4.2259994
8,60.479923,-39.92417
9,-9.941993,34.08668
2,64.40614,13.050377
4,13.5271845,52.67065
9,-18.332748,38.059982
9,-22.536505,50.735783
3,47.512836,44.24663
5,-12.252827,-52.425823
8,39.583626,-26.69667
1,-50.650917,28.993105
5,-13.862142,-65.10397
5,-16.190552,-60.3552
4,11.952752,52.11242
2,33.157795,3.680693
8,40.4206,-25.269548
5,-11.210664,-45.675842
8,47.58161,-30.224897
4,14.756521,42.030056
9,-19.143524,41.842228
0,-50.78304,-45.546776
4,21.108992,68.989235
4,6.9855146,61.918568
3,44.382877,40.943684
8,59.17126,-34.64139
9,-14.04004,28.192799
3,22.57763,21.968472
2,58.751614,5.566674
1,-48.113667,28.165213
5,-10.25792,-44.218346
1,-43.705963,26.98038
7,-32.686665,-5.4911447
4,7.799779,58.759212
4,21.755732,82.245865
0,-47.02709,-44.150284
1,-47.89671,27.634184
4,11.8102045,43.07967
2,52.610935,10.776695
1,-41.3943,23.845886
3,46.90914,42.591305
1,-51.0646,28.602907
5,-10.3418255,-54.336964
2,44.822754,4.9566793
9,-23.227003,44.89831
6,20.232475,-60.425877
1,-43.532253,25.646173
5,-3.549776,-31.334585
6,30.972507,-82.24925
7,-25.484129,-4.469217
0,-18.567019,-18.22141
9,-18.901642,45.941574
1,-48.63354,26.67932
4,21.434395,80.808975
0,-42.907307,-38.225742
0,-40.68825,-41.45411
0,-35.65739,-37.158722
7,-53.795494,-6.7277646
2,72.19372,7.3070245
7,-58.79301,-11.040398
8,44.765156,-25.991425
6,14.329825,-37.03216
7,-35.35778,-3.241042
5,-11.827886,-52.26775
2,71.901764,11.732745
0,-28.139904,-30.333387
5,-10.4831705,-53.71379
4,8.773068,43.454014
1,-54.591625,31.420052
5,-9.15857,-41.950825
1,-54.422985,29.569084
5,-15.173121,-71.84173
8,40.007942,-30.122587
5,-13.717504,-51.31057
5,-12.95719,-58.927643
2,40.599556,-0.56681484
6,33.213345,-84.091194
1,-48.691654,27.047441
4,20.610987,71.66738
4,15.85815,82.83571
0,-50.07017,-42.035233
8,61.93651,-38.3663
4,12.738435,44.0115
4,5.1433797,31.249447
7,-52.40788,-12.522092
7,-48.99326,-9.245148
3,43.441708,43.4173
1,-60.253616,30.887953
6,31.19488,-81.562935
8,41.714546,-25.271847
8,34.53134,-21.214052
0,-29.487402,-27.07433
0,-45.19171,-40.157673
7,-42.687714,-5.4822054
3,39.12632,32.420853
7,-38.804554,-5.9362583
7,-36.41987,-6.272664
2,73.15335,8.6930065
4,10.457987,43.735714
8,26.396255,-18.649
0,-11.792336,-11.277248
3,26.743622,19.238085
6,20.032185,-59.335793
4,12.884598,54.528156
9,-21.817623,41.117996
8,67.05186,-45.802097
2,72.31738,3.2557807
0,-44.54487,-37.44498
6,21.562435,-56.082596
4,20.021053,83.0979
5,-13.349042,-63.404716
9,-23.548042,56.940662
8,42.757507,-28.160349
7,-45.277615,-7.2783194
6,33.062874,-84.60802
8,28.086246,-18.316671
9,-23.056473,53.768597
9,-19.522991,46.325523
0,-49.427944,-39.412434
7,-47.338844,-7.086647
4,15.326662,69.30798
7,-53.849712,-8.150888
0,-52.159206,-43.85328
3,42.769714,40.433926
6,25.147232,-66.17265
4,4.9318748,62.334057
1,-52.381237,30.188772
0,-49.787647,-48.35266
9,-20.365955,40.77132
7,-50.349815,-7.668246
2,49.829113,3.722208
8,30.304005,-18.851507
0,-52.572628,-47.981514
8,45.83926,-32.651253
9,-27.731716,51.250195
7,-58.636597,-11.7100525
5,-11.72796,-61.197193
3,53.498226,42.987087
1,-41.921146,26.47352
0,-41.821896,-38.513897
3,42.08808,41.30565
7,-44.53485,-6.7790422
7,-47.988186,-7.105714
4,11.839194,42.187714
6,28.413534,-75.669
9,-16.280949,30.244461
9,-15.640838,55.265377
0,-31.706573,-31.686197
4,18.249504,63.129673
6,26.7717,-57.96561
8,41.16842,-29.472963
3,35.973694,33.18049
3,41.62749,39.809097
0,-39.92457,-39.680134
7,-39.68537,-1.0256504
4,4.175066,19.864752
7,-26.448137,-1.9421064
0,-24.79802,-17.96739
6,24.501343,-64.01098
1,-43.719913,23.838823
3,32.397354,23.697098
9,-21.614243,52.34182
0,-37.854893,-38.42774
0,-32.191326,-28.468071
5,-10.972333,-62.441616
7,-54.507023,-11.433924
6,27.692242,-74.04491
9,-10.026205,26.808508
2,67.78993,8.215164
9,-18.632385,39.589977
2,50.332783,10.272666
5,-11.6946745,-38.022602
0,-41.89723,-39.21232
1,-38.00124,19.996866
1,-51.193745,29.316427
7,-44.10772,-4.697926
2,29.911333,3.7346954
3,15.812743,12.949865
3,45.310295,41.91936
5,-6.402692,-32.992573
4,7.8124266,50.852024
9,-23.923096,53.173763
5,-9.555053,-69.731514
9,-4.8858957,11.616254
6,23.0772,-52.49462
7,-41.417515,-8.964087
7,-46.6975,-8.053668
4,9.236764,67.43251
8,55.78655,-32.81964
9,-22.17643,47.239464
9,-16.005007,30.24432
3,28.92389,26.746647
0,-37.934185,-39.60369
1,-55.254467,29.560923
1,-38.544018,20.614803
3,40.01363,33.23484
2,34.743828,1.5437396
9,-9.144724,24.011538
3,34.50807,32.640102
4,12.635928,63.069622
4,14.497628,69.31092
2,40.651123,4.2861238
5,-7.278754,-35.38402
7,-56.0352,-10.275294
6,19.007565,-55.637676
8,33.659023,-19.721949
7,-37.677746,-3.935323
3,33.28579,31.119673
8,62.623028,-41.101856
1,-52.17895,28.650312
9,-16.109274,37.310356
2,47.199326,6.2068386
0,-35.882282,-29.48818
7,-48.118725,-5.7614784
1,-53.70338,33.01327
0,-34.00115,-29.555748
2,46.797863,6.3941383
2,24.797846,1.1535841
